Gene stable ID	Transcript stable ID
ENSG00000163510	ENST00000410053
ENSG00000187266	ENST00000222139
ENSG00000184304	ENST00000331968
ENSG00000165264	ENST00000379847
ENSG00000236605	ENST00000450944
ENSG00000178149	ENST00000341949
ENSG00000232690	ENST00000440046
ENSG00000232303	ENST00000433250
ENSG00000236653	ENST00000658157
ENSG00000125846	ENST00000425686
ENSG00000122728	ENST00000242310
ENSG00000223859	ENST00000427579
ENSG00000223440	ENST00000430787
ENSG00000235319	ENST00000433219
ENSG00000230516	ENST00000413291
ENSG00000238001	ENST00000433292
ENSG00000134198	ENST00000369516
ENSG00000233868	ENST00000417147
ENSG00000286234	ENST00000652350
ENSG00000235595	ENST00000444823
ENSG00000257904	ENST00000553082
ENSG00000226053	ENST00000418344
ENSG00000226128	ENST00000457466
ENSG00000248975	ENST00000549360
ENSG00000240201	ENST00000493565
ENSG00000279032	ENST00000623159
ENSG00000157514	ENST00000372383
ENSG00000118492	ENST00000397944
ENSG00000089199	ENST00000378961
ENSG00000127314	ENST00000250559
ENSG00000215589	ENST00000400619
ENSG00000253382	ENST00000521750
ENSG00000164120	ENST00000296522
ENSG00000199032	ENST00000362162
ENSG00000125375	ENST00000557421
ENSG00000170935	ENST00000509000
ENSG00000198799	ENST00000361127
ENSG00000089195	ENST00000203001
ENSG00000211448	ENST00000438257
ENSG00000279513	ENST00000623435
ENSG00000155090	ENST00000285407
ENSG00000186416	ENST00000688521
ENSG00000250684	ENST00000514945
ENSG00000137200	ENST00000373451
ENSG00000253669	ENST00000522715
ENSG00000249539	ENST00000512569
ENSG00000253385	ENST00000519337
ENSG00000178057	ENST00000326925
ENSG00000281058	ENST00000626483
ENSG00000198937	ENST00000373408
ENSG00000286860	ENST00000655295
ENSG00000253320	ENST00000659614
ENSG00000207605	ENST00000384873
ENSG00000272434	ENST00000607245
ENSG00000251611	ENST00000508847
ENSG00000229559	ENST00000434901
ENSG00000227920	ENST00000414875
ENSG00000263926	ENST00000579627
ENSG00000279942	ENST00000624365
ENSG00000169933	ENST00000675598
ENSG00000163661	ENST00000295927
ENSG00000286892	ENST00000670759
ENSG00000250590	ENST00000507817
ENSG00000253263	ENST00000523791
ENSG00000188817	ENST00000343837
ENSG00000244052	ENST00000463742
ENSG00000201216	ENST00000364346
ENSG00000107201	ENST00000379883
ENSG00000224479	ENST00000430831
ENSG00000288684	ENST00000681750
ENSG00000113645	ENST00000265293
ENSG00000179603	ENST00000339582
ENSG00000257407	ENST00000551940
ENSG00000197579	ENST00000360538
ENSG00000278112	ENST00000615987
ENSG00000112139	ENST00000434837
ENSG00000205517	ENST00000380456
ENSG00000148400	ENST00000651671
ENSG00000163634	ENST00000295899
ENSG00000095906	ENST00000262302
ENSG00000136014	ENST00000258499
ENSG00000240549	ENST00000468961
ENSG00000280620	ENST00000626439
ENSG00000239653	ENST00000472046
ENSG00000271843	ENST00000607115
ENSG00000243410	ENST00000462717
ENSG00000272181	ENST00000605919
ENSG00000240912	ENST00000465850
ENSG00000139970	ENST00000267484
ENSG00000224899	ENST00000454957
ENSG00000241490	ENST00000493033
ENSG00000240487	ENST00000473625
ENSG00000125484	ENST00000372146
ENSG00000124523	ENST00000606117
ENSG00000099769	ENST00000215539
ENSG00000215262	ENST00000399881
ENSG00000214194	ENST00000397764
ENSG00000088992	ENST00000335209
ENSG00000254038	ENST00000523411
ENSG00000253650	ENST00000523647
ENSG00000165695	ENST00000298545
ENSG00000181847	ENST00000383671
ENSG00000261462	ENST00000561473
ENSG00000259976	ENST00000570269
ENSG00000284134	ENST00000385036
ENSG00000257920	ENST00000547515
ENSG00000125885	ENST00000610722
ENSG00000224992	ENST00000451318
ENSG00000225583	ENST00000418216
ENSG00000241560	ENST00000659395
ENSG00000287574	ENST00000658337
ENSG00000198814	ENST00000427190
ENSG00000286235	ENST00000652720
ENSG00000207380	ENST00000384650
ENSG00000231961	ENST00000421490
ENSG00000136754	ENST00000376140
ENSG00000278719	ENST00000613522
ENSG00000211745	ENST00000390392
ENSG00000114062	ENST00000648336
ENSG00000275632	ENST00000619201
ENSG00000263755	ENST00000583650
ENSG00000168538	ENST00000334690
ENSG00000165698	ENST00000356311
ENSG00000242290	ENST00000628886
ENSG00000241295	ENST00000478301
ENSG00000264623	ENST00000580742
ENSG00000239946	ENST00000498630
ENSG00000240002	ENST00000468366
ENSG00000242767	ENST00000472323
ENSG00000244157	ENST00000492033
ENSG00000243969	ENST00000478814
ENSG00000198003	ENST00000356392
ENSG00000243953	ENST00000486545
ENSG00000240666	ENST00000484721
ENSG00000180316	ENST00000636260
ENSG00000241336	ENST00000655378
ENSG00000240045	ENST00000489090
ENSG00000226339	ENST00000444468
ENSG00000242790	ENST00000470024
ENSG00000201518	ENST00000364648
ENSG00000239443	ENST00000464731
ENSG00000272566	ENST00000608299
ENSG00000183166	ENST00000395275
ENSG00000250622	ENST00000508378
ENSG00000088766	ENST00000378863
ENSG00000283043	ENST00000635075
ENSG00000251336	ENST00000510211
ENSG00000151005	ENST00000280605
ENSG00000287568	ENST00000660824
ENSG00000250350	ENST00000507181
ENSG00000250971	ENST00000651047
ENSG00000237541	ENST00000374940
ENSG00000278192	ENST00000619370
ENSG00000233402	ENST00000442013
ENSG00000263649	ENST00000581098
ENSG00000271307	ENST00000604941
ENSG00000250658	ENST00000511385
ENSG00000251619	ENST00000504165
ENSG00000224807	ENST00000449051
ENSG00000250957	ENST00000511346
ENSG00000196361	ENST00000359227
ENSG00000125872	ENST00000378858
ENSG00000202380	ENST00000365510
ENSG00000234241	ENST00000434910
ENSG00000271565	ENST00000605527
ENSG00000276915	ENST00000622748
ENSG00000267477	ENST00000585656
ENSG00000232629	ENST00000437316
ENSG00000248429	ENST00000503611
ENSG00000177803	ENST00000436268
ENSG00000251165	ENST00000505103
ENSG00000136383	ENST00000258888
ENSG00000200008	ENST00000363138
ENSG00000276702	ENST00000621310
ENSG00000259408	ENST00000560404
ENSG00000259287	ENST00000560268
ENSG00000251643	ENST00000505334
ENSG00000286641	ENST00000668736
ENSG00000248551	ENST00000502661
ENSG00000169857	ENST00000306730
ENSG00000161914	ENST00000293771
ENSG00000138411	ENST00000644978
ENSG00000184984	ENST00000383263
ENSG00000241106	ENST00000438763
ENSG00000278472	ENST00000621925
ENSG00000287840	ENST00000670947
ENSG00000213304	ENST00000483614
ENSG00000063854	ENST00000397356
ENSG00000259505	ENST00000561352
ENSG00000213303	ENST00000463278
ENSG00000250264	ENST00000452392
ENSG00000164024	ENST00000296411
ENSG00000128536	ENST00000317716
ENSG00000204261	ENST00000453426
ENSG00000117620	ENST00000533028
ENSG00000198369	ENST00000356388
ENSG00000230052	ENST00000438452
ENSG00000068831	ENST00000394432
ENSG00000223886	ENST00000493920
ENSG00000260541	ENST00000570247
ENSG00000281219	ENST00000563416
ENSG00000259947	ENST00000570087
ENSG00000231295	ENST00000450480
ENSG00000162040	ENST00000454677
ENSG00000279569	ENST00000623414
ENSG00000226666	ENST00000432228
ENSG00000287091	ENST00000664982
ENSG00000122965	ENST00000261741
ENSG00000130176	ENST00000252456
ENSG00000251073	ENST00000505620
ENSG00000281591	ENST00000630918
ENSG00000272646	ENST00000608774
ENSG00000251416	ENST00000503093
ENSG00000132470	ENST00000200181
ENSG00000240065	ENST00000374859
ENSG00000280186	ENST00000622910
ENSG00000248210	ENST00000503100
ENSG00000234515	ENST00000429032
ENSG00000235301	ENST00000434920
ENSG00000223906	ENST00000446055
ENSG00000166262	ENST00000299338
ENSG00000286133	ENST00000652341
ENSG00000088812	ENST00000262919
ENSG00000271474	ENST00000605849
ENSG00000249840	ENST00000512278
ENSG00000006453	ENST00000005260
ENSG00000230568	ENST00000446317
ENSG00000162944	ENST00000295049
ENSG00000174145	ENST00000309447
ENSG00000250195	ENST00000511951
ENSG00000249698	ENST00000506989
ENSG00000164430	ENST00000370315
ENSG00000213434	ENST00000394154
ENSG00000249066	ENST00000655846
ENSG00000111726	ENST00000229329
ENSG00000251213	ENST00000504167
ENSG00000224746	ENST00000419211
ENSG00000125861	ENST00000290417
ENSG00000250496	ENST00000511060
ENSG00000275580	ENST00000617563
ENSG00000276593	ENST00000619930
ENSG00000249945	ENST00000664617
ENSG00000259531	ENST00000560489
ENSG00000225176	ENST00000434169
ENSG00000242936	ENST00000475925
ENSG00000258313	ENST00000551656
ENSG00000250577	ENST00000506416
ENSG00000275826	ENST00000621839
ENSG00000251490	ENST00000512464
ENSG00000277162	ENST00000616429
ENSG00000198812	ENST00000361484
ENSG00000287136	ENST00000657937
ENSG00000249818	ENST00000510416
ENSG00000257995	ENST00000552470
ENSG00000277715	ENST00000611145
ENSG00000102038	ENST00000371121
ENSG00000258834	ENST00000566884
ENSG00000103043	ENST00000261776
ENSG00000252170	ENST00000516361
ENSG00000185149	ENST00000329476
ENSG00000251609	ENST00000514068
ENSG00000250501	ENST00000666313
ENSG00000161609	ENST00000447857
ENSG00000279412	ENST00000625095
ENSG00000260156	ENST00000567186
ENSG00000180015	ENST00000504731
ENSG00000248546	ENST00000512835
ENSG00000231898	ENST00000625968
ENSG00000214353	ENST00000398177
ENSG00000242169	ENST00000494861
ENSG00000205100	ENST00000506915
ENSG00000279815	ENST00000623298
ENSG00000279122	ENST00000623155
ENSG00000251310	ENST00000514966
ENSG00000279123	ENST00000623856
ENSG00000283355	ENST00000636429
ENSG00000068976	ENST00000164139
ENSG00000221725	ENST00000408798
ENSG00000249877	ENST00000504057
ENSG00000259833	ENST00000563968
ENSG00000269038	ENST00000594089
ENSG00000259798	ENST00000567556
ENSG00000100526	ENST00000335183
ENSG00000250458	ENST00000504523
ENSG00000104047	ENST00000403028
ENSG00000132475	ENST00000254810
ENSG00000122126	ENST00000371113
ENSG00000163083	ENST00000295228
ENSG00000153060	ENST00000283025
ENSG00000259589	ENST00000559303
ENSG00000263279	ENST00000576710
ENSG00000199156	ENST00000362286
ENSG00000275785	ENST00000618167
ENSG00000263241	ENST00000575007
ENSG00000262107	ENST00000571794
ENSG00000259351	ENST00000558050
ENSG00000261904	ENST00000571250
ENSG00000262322	ENST00000572715
ENSG00000142538	ENST00000270631
ENSG00000262259	ENST00000572277
ENSG00000263196	ENST00000574391
ENSG00000109536	ENST00000226798
ENSG00000262158	ENST00000572729
ENSG00000283853	ENST00000579134
ENSG00000262381	ENST00000576835
ENSG00000248517	ENST00000505053
ENSG00000214273	ENST00000509500
ENSG00000088826	ENST00000305958
ENSG00000247130	ENST00000501322
ENSG00000166797	ENST00000300030
ENSG00000248370	ENST00000666556
ENSG00000230176	ENST00000658198
ENSG00000286700	ENST00000663679
ENSG00000132478	ENST00000589666
ENSG00000249520	ENST00000508796
ENSG00000249003	ENST00000507604
ENSG00000224569	ENST00000509955
ENSG00000250292	ENST00000514910
ENSG00000100852	ENST00000345122
ENSG00000266980	ENST00000586808
ENSG00000132549	ENST00000357162
ENSG00000078403	ENST00000307729
ENSG00000249693	ENST00000512175
ENSG00000104888	ENST00000221485
ENSG00000250497	ENST00000508202
ENSG00000250768	ENST00000508984
ENSG00000248019	ENST00000500765
ENSG00000250356	ENST00000509838
ENSG00000287512	ENST00000665661
ENSG00000251437	ENST00000412983
ENSG00000250746	ENST00000509378
ENSG00000286066	ENST00000652265
ENSG00000250636	ENST00000506678
ENSG00000251688	ENST00000509370
ENSG00000013563	ENST00000369807
ENSG00000144320	ENST00000272748
ENSG00000106086	ENST00000449726
ENSG00000101311	ENST00000217289
ENSG00000103274	ENST00000283027
ENSG00000234645	ENST00000431545
ENSG00000270289	ENST00000603209
ENSG00000196378	ENST00000429371
ENSG00000201363	ENST00000364493
ENSG00000266151	ENST00000578301
ENSG00000249618	ENST00000658130
ENSG00000269955	ENST00000541515
ENSG00000125962	ENST00000473968
ENSG00000234223	ENST00000447198
ENSG00000244307	ENST00000462960
ENSG00000271096	ENST00000604488
ENSG00000103200	ENST00000489972
ENSG00000226671	ENST00000456151
ENSG00000286821	ENST00000664752
ENSG00000270516	ENST00000605356
ENSG00000249106	ENST00000514864
ENSG00000251298	ENST00000508072
ENSG00000250189	ENST00000515103
ENSG00000028528	ENST00000559844
ENSG00000184139	ENST00000464513
ENSG00000251555	ENST00000510592
ENSG00000104872	ENST00000262265
ENSG00000207642	ENST00000384910
ENSG00000200761	ENST00000363891
ENSG00000200867	ENST00000363997
ENSG00000264658	ENST00000578126
ENSG00000202392	ENST00000365522
ENSG00000221275	ENST00000408348
ENSG00000203436	ENST00000356560
ENSG00000168067	ENST00000294066
ENSG00000202054	ENST00000365184
ENSG00000252002	ENST00000516193
ENSG00000089682	ENST00000685964
ENSG00000222182	ENST00000410250
ENSG00000120616	ENST00000319778
ENSG00000212282	ENST00000390980
ENSG00000178662	ENST00000651982
ENSG00000202449	ENST00000365579
ENSG00000199420	ENST00000362550
ENSG00000207716	ENST00000384983
ENSG00000206780	ENST00000384053
ENSG00000283271	ENST00000636425
ENSG00000207697	ENST00000384964
ENSG00000243005	ENST00000476316
ENSG00000239001	ENST00000458780
ENSG00000207732	ENST00000384999
ENSG00000283281	ENST00000636158
ENSG00000226331	ENST00000448062
ENSG00000251816	ENST00000516007
ENSG00000243548	ENST00000496350
ENSG00000229127	ENST00000452057
ENSG00000283275	ENST00000636486
ENSG00000238632	ENST00000459120
ENSG00000132471	ENST00000254806
ENSG00000283666	ENST00000636045
ENSG00000224076	ENST00000437683
ENSG00000283207	ENST00000636325
ENSG00000222206	ENST00000410274
ENSG00000238694	ENST00000458842
ENSG00000206665	ENST00000383938
ENSG00000252975	ENST00000517166
ENSG00000243260	ENST00000497468
ENSG00000200455	ENST00000363585
ENSG00000201863	ENST00000364993
ENSG00000263642	ENST00000581881
ENSG00000166676	ENST00000299866
ENSG00000239010	ENST00000459104
ENSG00000252970	ENST00000517161
ENSG00000264319	ENST00000582704
ENSG00000201071	ENST00000364201
ENSG00000252796	ENST00000516987
ENSG00000200720	ENST00000363850
ENSG00000252243	ENST00000516434
ENSG00000206675	ENST00000383948
ENSG00000239679	ENST00000491708
ENSG00000222257	ENST00000410325
ENSG00000252913	ENST00000517104
ENSG00000277388	ENST00000613344
ENSG00000251923	ENST00000516114
ENSG00000262488	ENST00000577174
ENSG00000223305	ENST00000411373
ENSG00000262151	ENST00000572017
ENSG00000199780	ENST00000362910
ENSG00000265829	ENST00000579932
ENSG00000202169	ENST00000365299
ENSG00000201775	ENST00000364905
ENSG00000144355	ENST00000361725
ENSG00000202358	ENST00000365488
ENSG00000252890	ENST00000517081
ENSG00000221563	ENST00000408636
ENSG00000252104	ENST00000516295
ENSG00000206629	ENST00000383902
ENSG00000274759	ENST00000611169
ENSG00000201676	ENST00000364806
ENSG00000202374	ENST00000365504
ENSG00000210839	ENST00000388104
ENSG00000252955	ENST00000517146
ENSG00000182108	ENST00000331808
ENSG00000221639	ENST00000408712
ENSG00000252762	ENST00000516953
ENSG00000207065	ENST00000384337
ENSG00000202485	ENST00000365615
ENSG00000157734	ENST00000325881
ENSG00000280153	ENST00000625054
ENSG00000200108	ENST00000363238
ENSG00000201901	ENST00000365031
ENSG00000207746	ENST00000385013
ENSG00000278151	ENST00000612555
ENSG00000232760	ENST00000432853
ENSG00000276003	ENST00000611121
ENSG00000199530	ENST00000362660
ENSG00000251874	ENST00000516065
ENSG00000230496	ENST00000446518
ENSG00000207524	ENST00000384793
ENSG00000200622	ENST00000363752
ENSG00000266421	ENST00000580577
ENSG00000224099	ENST00000413290
ENSG00000201640	ENST00000364770
ENSG00000252548	ENST00000516739
ENSG00000265213	ENST00000579779
ENSG00000199529	ENST00000362659
ENSG00000252470	ENST00000516661
ENSG00000201744	ENST00000364874
ENSG00000252460	ENST00000516651
ENSG00000201633	ENST00000364763
ENSG00000206601	ENST00000383874
ENSG00000275994	ENST00000384096
ENSG00000207931	ENST00000385196
ENSG00000243227	ENST00000464534
ENSG00000010704	ENST00000357618
ENSG00000207988	ENST00000385253
ENSG00000273882	ENST00000617280
ENSG00000221265	ENST00000408338
ENSG00000223006	ENST00000411074
ENSG00000252183	ENST00000516374
ENSG00000201752	ENST00000364882
ENSG00000212359	ENST00000391057
ENSG00000105967	ENST00000265440
ENSG00000226594	ENST00000446733
ENSG00000199862	ENST00000362992
ENSG00000216616	ENST00000403255
ENSG00000241392	ENST00000490174
ENSG00000286811	ENST00000661865
ENSG00000200553	ENST00000363683
ENSG00000226068	ENST00000427514
ENSG00000216835	ENST00000408004
ENSG00000281369	ENST00000579042
ENSG00000232876	ENST00000447508
ENSG00000207322	ENST00000384592
ENSG00000236703	ENST00000455534
ENSG00000206782	ENST00000384055
ENSG00000207689	ENST00000384956
ENSG00000207148	ENST00000384419
ENSG00000224374	ENST00000434255
ENSG00000234084	ENST00000444302
ENSG00000240637	ENST00000496066
ENSG00000252014	ENST00000516205
ENSG00000287094	ENST00000667807
ENSG00000201314	ENST00000364444
ENSG00000201012	ENST00000364142
ENSG00000283432	ENST00000636360
ENSG00000201846	ENST00000364976
ENSG00000239168	ENST00000458836
ENSG00000207121	ENST00000384393
ENSG00000202331	ENST00000365461
ENSG00000252951	ENST00000517142
ENSG00000132481	ENST00000254816
ENSG00000252233	ENST00000516424
ENSG00000160219	ENST00000424127
ENSG00000264274	ENST00000578951
ENSG00000240014	ENST00000460609
ENSG00000253019	ENST00000517210
ENSG00000201264	ENST00000364394
ENSG00000221369	ENST00000408442
ENSG00000252544	ENST00000516735
ENSG00000267801	ENST00000586076
ENSG00000253077	ENST00000517268
ENSG00000208797	ENST00000386062
ENSG00000200350	ENST00000363480
ENSG00000206978	ENST00000384251
ENSG00000274535	ENST00000620099
ENSG00000252350	ENST00000516541
ENSG00000199634	ENST00000362764
ENSG00000206711	ENST00000383984
ENSG00000223037	ENST00000411105
ENSG00000222721	ENST00000410789
ENSG00000252959	ENST00000517150
ENSG00000251961	ENST00000516152
ENSG00000253001	ENST00000517192
ENSG00000200521	ENST00000363651
ENSG00000278502	ENST00000613604
ENSG00000206948	ENST00000384221
ENSG00000240772	ENST00000493390
ENSG00000284450	ENST00000626756
ENSG00000201931	ENST00000365061
ENSG00000206693	ENST00000383966
ENSG00000253000	ENST00000517191
ENSG00000222859	ENST00000410927
ENSG00000212373	ENST00000391071
ENSG00000203870	ENST00000369529
ENSG00000201727	ENST00000364857
ENSG00000283468	ENST00000638111
ENSG00000251742	ENST00000515933
ENSG00000221533	ENST00000408606
ENSG00000201433	ENST00000364563
ENSG00000251739	ENST00000515930
ENSG00000252157	ENST00000516348
ENSG00000201516	ENST00000364646
ENSG00000244512	ENST00000488836
ENSG00000221227	ENST00000408300
ENSG00000252343	ENST00000516534
ENSG00000141569	ENST00000269383
ENSG00000222582	ENST00000410650
ENSG00000102362	ENST00000372989
ENSG00000251714	ENST00000515905
ENSG00000252604	ENST00000516795
ENSG00000265846	ENST00000584832
ENSG00000201145	ENST00000364275
ENSG00000201085	ENST00000364215
ENSG00000168434	ENST00000307149
ENSG00000202215	ENST00000365345
ENSG00000199572	ENST00000362702
ENSG00000212191	ENST00000390889
ENSG00000252275	ENST00000516466
ENSG00000161618	ENST00000293350
ENSG00000259959	ENST00000563286
ENSG00000267342	ENST00000587267
ENSG00000144331	ENST00000410066
ENSG00000227864	ENST00000418991
ENSG00000280039	ENST00000625159
ENSG00000212593	ENST00000391291
ENSG00000259782	ENST00000561624
ENSG00000260136	ENST00000570080
ENSG00000165076	ENST00000350549
ENSG00000204316	ENST00000309352
ENSG00000250423	ENST00000691062
ENSG00000269469	ENST00000599536
ENSG00000101076	ENST00000316673
ENSG00000158987	ENST00000509018
ENSG00000110047	ENST00000320631
ENSG00000204382	ENST00000375616
ENSG00000224440	ENST00000458472
ENSG00000267426	ENST00000587556
ENSG00000138182	ENST00000371728
ENSG00000267615	ENST00000587348
ENSG00000261408	ENST00000649294
